AIGroupID	AIBehID	AIBehaviorName	ParamString	CheckFSMLock	TickInv	SceneEvent
3401	6	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3401	7	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3402	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3402	2	AIDoChase	0	1	300	0
3402	3	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70101,WaitTime2:350,TurnToTarget2:1	1	300	0
3402	4	AIDoSkillByID	SkillID:70115	1	300	0
3402	5	AIDoSkillByID	SkillID:70116	1	300	0
3402	6	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3402	7	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3403	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3403	1	AIDoSkillByID	SkillID:70115	1	300	0
3403	2	AIRunAway	waitTime:3000	1	300	0
3403	3	AIDoChase	0	1	300	0
3403	4	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70101,WaitTime2:350,TurnToTarget2:1	1	300	0
3403	5	AIDoSkillByID	SkillID:70115	1	300	0
3403	6	AIDoSkillByID	SkillID:70116	1	300	0
3403	7	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3403	8	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3404	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3404	1	AIDoSkillByID	SkillID:70115	1	300	0
3404	2	AIDoChase	0	1	300	0
3404	3	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70101,WaitTime2:350,TurnToTarget2:1	1	300	0
3404	4	AIDoSkillByID	SkillID:70115	1	300	0
3404	5	AIDoSkillByID	SkillID:70116	1	300	0
3404	6	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3404	7	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3405	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3405	1	AIDoSkillByID	SkillID:70115	1	300	0
3405	2	AIRunAway	waitTime:3000	1	300	0
3405	3	AIDoChase	0	1	300	0
3405	4	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70101,WaitTime2:350,TurnToTarget2:1	1	300	0
3405	5	AIDoSkillByID	SkillID:70115	1	300	0
3405	6	AIDoSkillByID	SkillID:70116	1	300	0
3405	7	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3405	8	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
4001	0	AIDoChase	0	1	300	0
4001	1	AIDoSkillByID	SkillID:60043	0	300	0
4001	2	AIDoComboSkill	SkillID1:60049,WaitTime1:0,SkillID2:60050,WaitTime2:350,SkillID3:60051,WaitTime3:4200,SkillID4:0,WaitTime4:400	0	300	0
4001	3	AIDoSkillByID	SkillID:60021	0	300	0
4001	4	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60024,WaitTime2:500,SkillID3:60016,WaitTime3:2000,SkillID4:0,WaitTime4:1500	0	300	0
4001	5	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:60046,WaitTime2:350,TurnToTarget2:1	1	300	0
4001	6	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:60047,WaitTime2:350,TurnToTarget2:1	1	300	0
4001	7	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:60048,WaitTime2:350,TurnToTarget2:1	1	300	0
4001	8	AIDoRandomSkill	SkillID1:60022,Weight1:1,SkillID2:60023,Weight2:1	1	300	0
4001	9	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
4002	0	AIDoChase	0	1	300	0
4002	1	AIDoComboSkill	SkillID1:60053,WaitTime1:0,SkillID2:60055,WaitTime2:1080,SkillID3:0,WaitTime3:1700	1	300	0
4002	2	AIDoComboSkill	SkillID1:60053,WaitTime1:0,SkillID2:60054,WaitTime2:1080,SkillID3:0,WaitTime3:1700	1	300	0
4002	3	AIDoComboSkill	SkillID1:60031,WaitTime1:0,SkillID2:60038,WaitTime2:700,SkillID3:60030,WaitTime3:4000,SkillID4:0,WaitTime4:3000	1	300	1
4002	4	AIDoComboSkill	SkillID1:60031,WaitTime1:0,SkillID2:60032,WaitTime2:700,SkillID3:60102,WaitTime3:2000,SkillID4:0,WaitTime4:3000	1	300	0
4002	5	AIDoSkillByID	SkillID:60033	1	300	0
4002	6	AIDoSkillByID	SkillID:60025	1	300	0
4002	7	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
4003	0	AIDoComboSkill	SkillID1:60205,WaitTime1:0,SkillID2:60206,WaitTime2:3000,SkillID3:0,WaitTime3:1500	0	300	0
4003	1	AIDoChase	0	1	300	0
4003	2	AIDoComboSkill	SkillID1:60207,WaitTime1:0,SkillID2:60208,WaitTime2:1000,SkillID3:0,WaitTime3:1000	1	300	0
4003	3	AIDoComboSkill	SkillID1:60203,WaitTime1:0,SkillID2:60204,WaitTime2:2000,SkillID3:0,WaitTime3:2600	1	300	0
4003	4	AIDoSkillByID	SkillID:60202	1	300	0
4003	5	AIDoRandomSkill	SkillID1:60200,Weight1:1,SkillID2:60201,Weight2:1	1	300	0
4003	6	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
4004	0	AIDoSkillByID	SkillID:0	1	300	1
4004	1	AIDoChase	0	1	300	0
4004	2	AIDoSkillByID	SkillID:60119	1	300	0
4004	3	AIDoSkillByID	SkillID:60115	1	300	0
4004	4	AIRunAway	waitTime:1000	1	300	0
4005	0	AIActiveNFO	ParamID:832502,Distance:2	1	1000	0
4005	1	AIGetCrystal	crystalId:832502	1	300	0
4005	2	AIDoChase	0	1	300	0
4005	3	AICircuity	waitTime:1000,minDis:3,maxDis:5	1	300	0
4005	4	AICircuity	waitTime:5000,minDis:3,maxDis:5	1	300	0
4005	5	AICircuity	waitTime:10000,minDis:3,maxDis:5	1	300	0
4005	6	AIDoSkillByID	SkillID:60119	1	300	0
4005	7	AIDoSkillByID	SkillID:60115	1	300	0
4005	8	AICircuity	waitTime:1000	1	300	0
4006	0	AIDoSkillByID	SkillID:0	0	300	1
4007	0	AIDoSkillByID	SkillID:0	0	300	1
4007	1	AIPatrolOnPath	pathID:1	0	300	1
4008	0	AIDoSkillByID	SkillID:0	0	300	1
4008	1	AIPatrolOnPath	pathID:2	0	300	1
4009	0	AIDoSkillByID	SkillID:0	0	300	1
4009	1	AIPatrolOnPath	pathID:3	0	300	1
4010	0	AIWait	Time:10000	0	300	0
4010	1	AIDestroySelf	-1	0	300	0
5001	0	AIDoChase	0	1	300	0
5001	1	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
5001	2	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
5002	0	AIDoChase	0	1	300	0
5003	1	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60024,WaitTime2:500,SkillID3:60016,WaitTime3:2000,SkillID4:0,WaitTime4:1500	0	300	0
5002	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:60046,WaitTime2:500,TurnToTarget2:1	1	300	0
5002	3	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
5001	4	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
5003	0	AIRemoveBuff	BuffID:300,IsSelf:(1)	0	300	1
5003	2	AIDoSkillByID	SkillID:60021	0	300	0
5003	1	AIDoComboSkill	SkillID1:60043,WaitTime1:0,SkillID2:60018,WaitTime2:2000,SkillID3:60024,WaitTime3:500,SkillID4:60016,WaitTime4:2000,SkillID5:0,WaitTime5:1500	0	300	1
5003	3	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60024,WaitTime2:500,SkillID3:60016,WaitTime3:2000,SkillID4:0,WaitTime4:1500	0	300	0
5003	4	AIDoSkillByID	SkillID:60021	0	300	0
5003	5	AIDoComboSkill	SkillID1:60049,WaitTime1:0,SkillID2:60050,WaitTime2:350,SkillID3:60051,WaitTime3:4200,SkillID4:0,WaitTime4:400	0	300	0
5003	6	AIGoHome	BuffID:49997,fSpeed:8	1	100	0
5003	7	AIDoChase	0	1	300	0
5003	8	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:60046,WaitTime2:500,TurnToTarget2:1	1	300	0
5003	9	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:60047,WaitTime2:500,TurnToTarget2:1	1	300	0
5003	10	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
5003	11	AIDoRandomSkill	SkillID1:60022,Weight1:1,SkillID2:60023,Weight2:1	1	300	0
5010	0	AIDoChase	0	1	300	0
5010	2	AIDoSkillByID	SkillID:60210	1	300	0
5010	3	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
5011	0	AIDoSkillByID	SkillID:60114	1	300	0
5012	0	AIWait	Time:1000	0	300	0
5012	1	AIDoSkillByID	SkillID:60213	0	300	0
5012	2	AIDoSkillByID	SkillID:60210	1	300	0
5020	0	AIDoChase	0	1	300	0
5020	1	AIDoSkillByID	SkillID:60230	1	300	0
5020	2	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
5030	0	AIDoChase	UseRandomPos:1	1	300	0
5030	1	AIDoSkillByID	SkillID:66007	1	300	0
5030	2	AIDoSkillByID	SkillID:66001	1	300	0
5030	3	AIDoComboSkill	SkillID1:66003,WaitTime1:0,SkillID2:66005,WaitTime2:800,SkillID3:0,WaitTime3:1267	1	300	0
5030	4	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
5030	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
5030	6	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
5030	7	AIDoSkillByID	SkillID:66002	1	300	0
5030	8	AIDoSkillByID	SkillID:66006	1	300	0
5030	9	AIDoSkillByID	SkillID:66000	1	300	0
5030	10	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
6001	0	AIDoChase	0	1	300	0
6001	1	AIDoSkillByID	SkillID:60030	1	300	1
6001	2	AIDoSkillByID	SkillID:60025	1	300	0
6001	3	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
6002	0	AIDoChase	0	1	300	0
6002	1	AIDoComboSkill	SkillID1:60031,WaitTime1:0,SkillID2:60038,WaitTime2:700,SkillID3:60030,WaitTime3:4000,SkillID4:0,WaitTime4:3000	1	300	1
6002	2	AIDoSkillByID	SkillID:60025	1	300	0
6002	3	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
6003	0	AIDoChase	0	1	300	0
6003	1	AIDoSkillByID	SkillID:60021	0	300	0
6003	2	AIDoRandomSkill	SkillID1:60022,Weight1:1,SkillID2:60023,Weight2:1	1	300	0
6004	0	AIDoChase	0	1	300	0
6004	1	AIDoComboSkill	SkillID1:60045,WaitTime1:0,SkillID2:60021,WaitTime2:350	0	300	0
6004	2	AIDoRandomSkill	SkillID1:60022,Weight1:1,SkillID2:60023,Weight2:1	1	300	0
7001	0	AIDoChase	0	1	300	0
7001	1	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:80047,WaitTime2:500,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
7002	0	AIDoChase	0	1	300	0
7002	1	AIDoRandomSkill	SkillID1:80022,Weight1:1,SkillID2:80023,Weight2:1	1	300	0
10001	0	AIChangeCardToCounter	-1	0	300	0
10001	1	AIChangeCardToCounter	-1	0	300	0
10001	2	AIDoSkillByID	SkillID:9104	0	300	0
10001	3	AIDoSkillByID	SkillID:9107	0	300	0
10001	4	AIDoChase	0	1	300	0
10001	5	AIDoSkillByID	SkillID:9106	0	300	0
10001	6	AIDoSkillByID	SkillID:9103	0	300	0
10001	7	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
10002	0	AIChangeCardToCounter	-1	0	300	0
10002	1	AIChangeCardToCounter	-1	0	300	0
10002	2	AIDoSkillByID	SkillID:9930	0	300	0
10002	3	AIDoSkillByID	SkillID:9920	0	300	0
10002	4	AIDoSkillByID	SkillID:9912	0	300	0
10002	5	AIDoChase	0	1	300	0
10002	6	AIDoSkillByID	SkillID:9901	0	300	0
10002	7	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
10003	0	AIChangeCardToCounter	-1	0	300	0
10003	1	AIChangeCardToCounter	-1	0	300	0
10003	2	AIDoSkillByID	SkillID:11530	0	300	0
10003	3	AIDoSkillByID	SkillID:11520	0	300	0
10003	4	AIDoChase	0	1	300	0
10003	5	AIDoSkillByID	SkillID:11510	0	300	0
10003	6	AIDoSkillByID	SkillID:11501	0	300	0
10003	7	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
20001	4	AIDoChase	0	1	200	0
20001	0	AIDoComboSkill	SkillID1:66000,WaitTime1:0,TurnToTarget1:1,UseChase:1,SkillID2:0,WaitTime2:1300	1	200	0
20002	0	AIDoChase	UseRandomPos:1	1	300	0
20002	1	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
20002	2	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
20002	3	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
20002	4	AIDoSkillByID	SkillID:66002	1	300	0
20002	5	AIDoSkillByID	SkillID:66000	1	300	0
20002	6	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
20003	0	AIDoChase	UseRandomPos:1	1	300	0
20003	1	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
20003	2	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
20003	3	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
20003	4	AIDoSkillByID	SkillID:90004	1	300	0
20003	5	AICircuity	waitTime:500,minDis:2,maxDis:3	1	300	0
20004	0	AIDoChase	UseRandomPos:1	1	300	0
20004	1	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
20004	2	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
20004	3	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
20004	4	AIDoSkillByID	SkillID:90109	1	300	0
20004	5	AICircuity	waitTime:500,minDis:2,maxDis:3	1	300	0
20010	0	AIDoSkillByID	SkillID:66026	1	300	0
20010	1	AIDoComboSkill	SkillID1:66023,WaitTime1:0,TurnToTarget1:1,SkillID2:66025,WaitTime2:1500,SkillID3:0,WaitTime3:1500	1	300	0
20010	2	AIDoSkillByID	SkillID:66021	1	300	0
20010	3	AIDoSkillByID	SkillID:66022	1	300	0
20010	4	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
20010	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
20010	6	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
20010	7	AIDoSkillByID	SkillID:66027	1	300	0
20010	8	AIDoSkillByID	SkillID:66020	1	300	0
20010	9	AIDoChase	ChaseStopTime:5000	1	300	0
20011	0	AIDoComboSkill	SkillID1:66023,WaitTime1:0,TurnToTarget1:1,SkillID2:66025,WaitTime2:1500,SkillID3:0,WaitTime3:1500	1	300	0
20011	1	AIDoSkillByID	SkillID:66021	1	300	0
20011	2	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
20011	3	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
20011	4	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
20011	5	AIDoSkillByID	SkillID:66027	1	300	0
20011	6	AIDoSkillByID	SkillID:66020	1	300	0
20011	7	AIDoChase	ChaseStopTime:5000	1	300	0
20012	0	AIDoSkillByID	SkillID:66000	1	300	0
20013	0	AIDoSkillByID	SkillID:66020	1	300	0
20014	1	AIDoSkillByID	SkillID:66028	1	300	0
20014	2	AIDoSkillByID	SkillID:66021	1	300	0
20014	7	AIDoSkillByID	SkillID:66020	1	300	0
20014	8	AIDoChase	ChaseStopTime:5000	1	300	0
20015	2	AIDoSkillByID	SkillID:66021	1	300	0
20015	6	AIDoSkillByID	SkillID:66027	1	300	0
20015	7	AIDoSkillByID	SkillID:66020	1	300	0
20015	8	AIDoChase	ChaseStopTime:5000	1	300	0
20016	2	AIDoChase	0	1	300	0
20016	3	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
20016	4	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
20016	5	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
20016	6	AIDoSkillByID	SkillID:66111	1	300	0
20016	7	AICircuity	waitTime:500,minDis:2,maxDis:3	1	300	0
20017	2	AIDoChase	UseRandomPos:1	1	300	0
20017	3	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
20017	4	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
20017	5	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
20017	6	AIDoSkillByID	SkillID:66113	1	300	0
20017	7	AIDoSkillByID	SkillID:66111	1	300	0
20017	8	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
20018	8	AIDoSkillByID	SkillID:66121	1	300	0
20018	9	AIDoChase	UseRandomPos:1	1	300	0
20019	3	AIDoComboSkill	SkillID1:66124,WaitTime1:0,TurnToTarget1:1,SkillID2:66125,WaitTime2:1500,SkillID3:0,WaitTime3:1500	1	300	0
20019	8	AIDoSkillByID	SkillID:66121	1	300	0
20019	9	AIChaseBySkillRange	nDisType:0,fRate:10,nDuration:5000	1	300	0
20021	0	AIDoChase	0	1	300	0
20021	1	AIDoSkillByID	SkillID:60213	0	300	0
20021	2	AIDoComboSkill	SkillID1:60211,WaitTime1:0,SkillID2:60212,WaitTime2:1300,SkillID3:0,WaitTime3:1700	0	300	0
20021	3	AIDoSkillByID	SkillID:60210	1	300	0
20021	4	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
20100	0	AIDoSkillByID	SkillID:66069	1	300	0
20100	1	AIDoSkillByID	SkillID:66068	1	300	0
20100	2	AIDoComboSkill	SkillID1:66064,WaitTime1:0,TurnToTarget1:1,SkillID2:66066,WaitTime2:600,SkillID3:0,WaitTime3:2800	1	300	0
20100	3	AIDoChase	UseRandomPos:1	1	300	0
20100	4	AIDoSkillByID	SkillID:66067	1	300	0
20100	5	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
20100	6	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
20100	7	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
20100	8	AIDoSkillByID	SkillID:66063	1	300	0
20100	9	AIDoSkillByID	SkillID:66061	1	300	0
20100	10	AIDoSkillByID	SkillID:66062	1	300	0
20100	11	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
20101	0	AIDoChase	UseRandomPos:1	1	300	0
20101	1	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
20101	2	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
20101	3	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
20101	4	AIDoSkillByID	SkillID:66063	1	300	0
20101	5	AIDoSkillByID	SkillID:66061	1	300	0
20101	6	AIDoSkillByID	SkillID:66062	1	300	0
20101	7	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
20102	0	AIDoSkillByID	SkillID:66068	1	300	0
20102	1	AIDoComboSkill	SkillID1:66064,WaitTime1:0,TurnToTarget1:1,SkillID2:66066,WaitTime2:600,SkillID3:0,WaitTime3:2800	1	300	0
20102	2	AIDoChase	UseRandomPos:1	1	300	0
20102	3	AIDoSkillByID	SkillID:66067	1	300	0
20102	4	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
20102	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
20102	6	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
20102	7	AIDoSkillByID	SkillID:66063	1	300	0
20102	8	AIDoSkillByID	SkillID:66061	1	300	0
20102	9	AIDoSkillByID	SkillID:66062	1	300	0
20102	10	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
20103	0	AIDoSkillByID	SkillID:66139	0	100	0
20103	1	AIAddBuff	Buff1ID:60221,Buff1Lev:1	0	100	0
20103	2	AIDoComboSkill	SkillID1:66138,WaitTime1:0,TurnToTarget1:1,SkillID2:0,WaitTime2:3500	0	100	0
20103	3	AIAddMonster_RandomRange	MonsterID:129911,fRadis:1,NeedRandom:0,MonsterCount:1	0	100	0
20103	4	AIDestroySelf	-1	0	100	0
20103	5	AIDoSkillByID	SkillID:66135	1	300	0
20103	6	AIDoComboSkill	SkillID1:66132,WaitTime1:0,TurnToTarget1:1,SkillID2:66133,WaitTime2:1500,SkillID3:0,WaitTime3:2800	1	300	0
20103	7	AIDoChase	UseRandomPos:1	1	300	0
20103	9	AIDoSkillByID	SkillID:66131	1	300	0
20104	5	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
20104	7	AIDoSkillByID	SkillID:66151	1	300	0
20104	8	AIChaseBySkillRange	nDisType:0,fRate:10,nDuration:5000	1	300	0
20105	5	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
20105	6	AIDoSkillByID	SkillID:66152	1	300	0
20105	7	AIDoSkillByID	SkillID:66151	1	300	0
20105	8	AIChaseBySkillRange	nDisType:0,fRate:10,nDuration:5000	1	300	0
20120	0	AIDoSkillByID	SkillID:66086	1	300	0
20120	1	AIDoSkillByID	SkillID:66087	1	300	0
20120	2	AIDoChase	ChaseStopTime:5000	1	300	0
20120	3	AIDoSkillByID	SkillID:66084	1	300	0
20120	4	AIDoComboSkill	SkillID1:66081,WaitTime1:0,TurnToTarget1:1,SkillID2:66082,WaitTime2:2167,TurnToTarget2:1,SkillID3:66083,WaitTime3:2600,TurnToTarget3:1,SkillID4:0,WaitTime4:3100	1	300	0
20120	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
30001	0	AIDoChase	UseRandomPos:1	1	300	0
30001	1	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
30001	2	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
30001	3	AICircuity	waitTime:500,minDis:4,maxDis:6	1	300	0
30001	4	AIDoSkillByID	SkillID:60010	1	300	0
30001	5	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
30021	0	AIDoChase	0	1	300	0
30021	1	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60046,WaitTime3:2000,SkillID4:0,WaitTime4:2000	1	300	0
30021	2	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
30021	3	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
30022	0	AIDoComboSkill	SkillID1:60043,WaitTime1:0,SkillID2:60018,WaitTime2:2000,SkillID3:60024,WaitTime3:500,SkillID4:60016,WaitTime4:2000,SkillID5:0,WaitTime5:1500	0	300	1
30022	1	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60024,WaitTime2:500,SkillID3:60016,WaitTime3:2000,SkillID4:0,WaitTime4:1500	0	300	0
30022	2	AIDoSkillByID	SkillID:60021	0	300	0
30022	3	AIGoHome	BuffID:49997,fSpeed:8	1	100	0
30022	4	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60046,WaitTime3:2000,SkillID4:0,WaitTime4:2000	1	300	0
30022	5	AIDoChase	0	1	300	0
30022	6	AIDoRandomSkill	SkillID1:60022,Weight1:1,TurnToTarget1:1,SkillID2:60023,Weight2:1,TurnToTarget2:1	1	300	0
30022	7	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
30041	0	AIDoComboSkill	SkillID1:60031,WaitTime1:0,TurnToTarget1:1,SkillID2:60038,WaitTime2:700,SkillID3:60030,WaitTime3:4000,SkillID4:0,WaitTime4:3000	1	300	1
30041	1	AIDoComboSkill	SkillID1:60053,WaitTime1:0,TurnToTarget1:1,SkillID2:60054,WaitTime2:1080,SkillID3:0,WaitTime3:1700	1	300	0
30041	2	AIDoRandomSkill	SkillID1:60034,Weight1:1,TurnToTarget1:1,SkillID2:60035,Weight2:1,TurnToTarget2:1	1	300	0
30041	3	AIDoSkillByID	SkillID:60057	1	300	0
30041	4	AIDoChase	ChaseStopTime:5000	1	300	0
30041	5	AIDoSkillByID	SkillID:60025	1	300	0
30041	6	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
30042	0	AIDoComboSkill	SkillID1:60031,WaitTime1:0,TurnToTarget1:1,SkillID2:60038,WaitTime2:700,SkillID3:60030,WaitTime3:4000,SkillID4:0,WaitTime4:3000	1	300	1
30042	1	AIDoComboSkill	SkillID1:60053,WaitTime1:0,TurnToTarget1:1,SkillID2:60054,WaitTime2:1080,SkillID3:0,WaitTime3:1700	1	300	0
30042	2	AIDoRandomSkill	SkillID1:60034,Weight1:1,TurnToTarget1:1,SkillID2:60035,Weight2:1,TurnToTarget2:1	1	300	0
30042	3	AIDoSkillByID	SkillID:60057	1	300	0
30042	4	AIDoSkillByID	SkillID:60025	1	300	0
30042	5	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
30061	0	AIDoChase	ChaseStopTime:5000	1	300	0
30061	4	AIDoSkillByID	SkillID:66101	1	300	0
30061	5	AIDoSkillByID	SkillID:66102	1	300	0
30061	7	AIDoSkillByID	SkillID:66107	1	300	0
40001	0	AIDoChase	0	1	300	0
40001	1	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
40001	2	AIDoSkillByID	SkillID:60113	1	300	0
40001	3	AIDoSkillByID	SkillID:60125	1	300	0
40002	0	AIDoSkillByID	SkillID:60125	1	300	0
40002	1	AIPatrolOnPath	pathID:1	0	300	1
40021	0	AIDoChase	0	1	300	0
40021	1	AIDoSkillByID	SkillID:60116	1	300	0
40021	2	AIDoSkillByID	SkillID:60124	1	300	0
40021	3	AIDoSkillByID	SkillID:60114	1	300	0
40041	0	AIDoChase	ChaseStopTime:1000	1	300	0
40041	1	AIDoSkillByID	SkillID:60119	1	300	0
40041	2	AIDoSkillByID	SkillID:60115	1	300	0
